time_ps,interface_rmsd_nm,native_contact_fraction,peptide_com_shift_nm,departed
7.500000000000000000e+03,2.762013673782348633e-01,6.610169491525423879e-01,8.937457203865051270e-02,0.000000000000000000e+00
7.510000000000000000e+03,2.862839996814727783e-01,6.610169491525423879e-01,1.112246811389923096e-01,0.000000000000000000e+00
7.520000000000000000e+03,2.841138839721679688e-01,6.610169491525423879e-01,7.940986752510070801e-02,0.000000000000000000e+00
7.530000000000000000e+03,2.681401669979095459e-01,6.949152542372881713e-01,8.331409841775894165e-02,0.000000000000000000e+00
7.540000000000000000e+03,2.846266627311706543e-01,6.949152542372881713e-01,8.293937891721725464e-02,0.000000000000000000e+00
7.550000000000000000e+03,2.775456309318542480e-01,6.779661016949152241e-01,5.448702350258827209e-02,0.000000000000000000e+00
7.560000000000000000e+03,3.145361840724945068e-01,7.118644067796610075e-01,8.477948606014251709e-02,0.000000000000000000e+00
7.570000000000000000e+03,2.956652939319610596e-01,6.101694915254237683e-01,6.604588776826858521e-02,0.000000000000000000e+00
7.580000000000000000e+03,3.251051306724548340e-01,7.288135593220338437e-01,9.905713796615600586e-02,0.000000000000000000e+00
7.590000000000000000e+03,3.411122262477874756e-01,6.779661016949152241e-01,8.599781244993209839e-02,0.000000000000000000e+00
7.600000000000000000e+03,3.119395077228546143e-01,6.949152542372881713e-01,9.214723110198974609e-02,0.000000000000000000e+00
7.610000000000000000e+03,2.872652709484100342e-01,6.949152542372881713e-01,9.343127161264419556e-02,0.000000000000000000e+00
7.620000000000000000e+03,2.924208939075469971e-01,6.949152542372881713e-01,7.550582289695739746e-02,0.000000000000000000e+00
7.630000000000000000e+03,2.738959789276123047e-01,6.610169491525423879e-01,9.893384575843811035e-02,0.000000000000000000e+00
7.640000000000000000e+03,2.834297120571136475e-01,6.440677966101694407e-01,6.803716719150543213e-02,0.000000000000000000e+00
7.650000000000000000e+03,2.910445034503936768e-01,6.440677966101694407e-01,8.212018758058547974e-02,0.000000000000000000e+00
7.660000000000000000e+03,2.940909564495086670e-01,6.949152542372881713e-01,8.260932564735412598e-02,0.000000000000000000e+00
7.670000000000000000e+03,2.914949655532836914e-01,6.440677966101694407e-01,6.992620229721069336e-02,0.000000000000000000e+00
7.680000000000000000e+03,2.846745252609252930e-01,6.440677966101694407e-01,8.873635530471801758e-02,0.000000000000000000e+00
7.690000000000000000e+03,2.752739489078521729e-01,6.779661016949152241e-01,7.579202950000762939e-02,0.000000000000000000e+00
7.700000000000000000e+03,3.088378310203552246e-01,6.271186440677966045e-01,9.301117062568664551e-02,0.000000000000000000e+00
7.710000000000000000e+03,2.847775816917419434e-01,7.118644067796610075e-01,1.018695831298828125e-01,0.000000000000000000e+00
7.720000000000000000e+03,2.856414020061492920e-01,6.949152542372881713e-01,7.005742937326431274e-02,0.000000000000000000e+00
7.730000000000000000e+03,2.720307409763336182e-01,6.949152542372881713e-01,6.823348999023437500e-02,0.000000000000000000e+00
7.740000000000000000e+03,2.788282036781311035e-01,6.949152542372881713e-01,9.227097034454345703e-02,0.000000000000000000e+00
7.750000000000000000e+03,2.891704142093658447e-01,6.779661016949152241e-01,1.135436668992042542e-01,0.000000000000000000e+00
7.760000000000000000e+03,2.916113138198852539e-01,7.457627118644067910e-01,8.501262217760086060e-02,0.000000000000000000e+00
7.770000000000000000e+03,2.780664265155792236e-01,6.949152542372881713e-01,1.025180891156196594e-01,0.000000000000000000e+00
7.780000000000000000e+03,2.585516571998596191e-01,6.949152542372881713e-01,5.900043621659278870e-02,0.000000000000000000e+00
7.790000000000000000e+03,2.577356100082397461e-01,6.610169491525423879e-01,6.565163284540176392e-02,0.000000000000000000e+00
7.800000000000000000e+03,2.733615934848785400e-01,7.118644067796610075e-01,7.924952358007431030e-02,0.000000000000000000e+00
7.810000000000000000e+03,2.509373724460601807e-01,7.288135593220338437e-01,7.942975312471389771e-02,0.000000000000000000e+00
7.820000000000000000e+03,2.695626616477966309e-01,7.457627118644067910e-01,8.419610559940338135e-02,0.000000000000000000e+00
7.830000000000000000e+03,2.595542073249816895e-01,6.949152542372881713e-01,5.868809670209884644e-02,0.000000000000000000e+00
7.840000000000000000e+03,2.806731462478637695e-01,7.288135593220338437e-01,5.521196126937866211e-02,0.000000000000000000e+00
7.850000000000000000e+03,2.901591360569000244e-01,7.118644067796610075e-01,7.389935851097106934e-02,0.000000000000000000e+00
7.860000000000000000e+03,2.783749401569366455e-01,6.610169491525423879e-01,7.961474359035491943e-02,0.000000000000000000e+00
7.870000000000000000e+03,2.687246799468994141e-01,6.949152542372881713e-01,5.116327852010726929e-02,0.000000000000000000e+00
7.880000000000000000e+03,2.766362428665161133e-01,7.457627118644067910e-01,9.282177686691284180e-02,0.000000000000000000e+00
7.890000000000000000e+03,2.909088730812072754e-01,6.949152542372881713e-01,7.301545888185501099e-02,0.000000000000000000e+00
7.900000000000000000e+03,2.791959643363952637e-01,7.627118644067796271e-01,7.486855983734130859e-02,0.000000000000000000e+00
7.910000000000000000e+03,3.035576939582824707e-01,7.118644067796610075e-01,7.390122115612030029e-02,0.000000000000000000e+00
7.920000000000000000e+03,2.893884778022766113e-01,6.440677966101694407e-01,5.566830188035964966e-02,0.000000000000000000e+00
7.930000000000000000e+03,2.861266136169433594e-01,7.118644067796610075e-01,4.524510353803634644e-02,0.000000000000000000e+00
7.940000000000000000e+03,2.754887938499450684e-01,7.118644067796610075e-01,6.952979415655136108e-02,0.000000000000000000e+00
7.950000000000000000e+03,2.972706258296966553e-01,7.457627118644067910e-01,6.602732837200164795e-02,0.000000000000000000e+00
7.960000000000000000e+03,3.064153194427490234e-01,7.118644067796610075e-01,8.994465321302413940e-02,0.000000000000000000e+00
7.970000000000000000e+03,2.946729362010955811e-01,7.118644067796610075e-01,7.474446296691894531e-02,0.000000000000000000e+00
7.980000000000000000e+03,3.092104792594909668e-01,7.118644067796610075e-01,1.021787226200103760e-01,0.000000000000000000e+00
7.990000000000000000e+03,2.625106573104858398e-01,6.949152542372881713e-01,6.219097971916198730e-02,0.000000000000000000e+00
8.000000000000000000e+03,2.748630642890930176e-01,6.610169491525423879e-01,7.479340583086013794e-02,0.000000000000000000e+00
8.010000000000000000e+03,2.861253917217254639e-01,6.949152542372881713e-01,1.176270246505737305e-01,0.000000000000000000e+00
8.020000000000000000e+03,2.804934978485107422e-01,6.440677966101694407e-01,1.008158698678016663e-01,0.000000000000000000e+00
8.030000000000000000e+03,3.011670112609863281e-01,7.118644067796610075e-01,8.764501661062240601e-02,0.000000000000000000e+00
8.040000000000000000e+03,2.784737050533294678e-01,7.457627118644067910e-01,8.336418867111206055e-02,0.000000000000000000e+00
8.050000000000000000e+03,2.721596956253051758e-01,7.457627118644067910e-01,1.010873615741729736e-01,0.000000000000000000e+00
8.060000000000000000e+03,2.780239880084991455e-01,7.118644067796610075e-01,1.261352151632308960e-01,0.000000000000000000e+00
8.070000000000000000e+03,2.753996551036834717e-01,7.118644067796610075e-01,9.879358857870101929e-02,0.000000000000000000e+00
8.080000000000000000e+03,3.054136633872985840e-01,7.796610169491525744e-01,1.230530217289924622e-01,0.000000000000000000e+00
8.090000000000000000e+03,3.046888411045074463e-01,7.796610169491525744e-01,1.394760012626647949e-01,0.000000000000000000e+00
8.100000000000000000e+03,3.019357323646545410e-01,7.796610169491525744e-01,1.484354585409164429e-01,0.000000000000000000e+00
8.110000000000000000e+03,2.953740954399108887e-01,7.796610169491525744e-01,1.474458873271942139e-01,0.000000000000000000e+00
8.120000000000000000e+03,2.916128039360046387e-01,7.627118644067796271e-01,1.009062975645065308e-01,0.000000000000000000e+00
8.130000000000000000e+03,2.895606458187103271e-01,7.627118644067796271e-01,1.378757655620574951e-01,0.000000000000000000e+00
8.140000000000000000e+03,3.013651669025421143e-01,7.457627118644067910e-01,1.338654607534408569e-01,0.000000000000000000e+00
8.150000000000000000e+03,3.097472786903381348e-01,7.627118644067796271e-01,1.212173476815223694e-01,0.000000000000000000e+00
8.160000000000000000e+03,3.027375638484954834e-01,7.627118644067796271e-01,1.114185601472854614e-01,0.000000000000000000e+00
8.170000000000000000e+03,2.922830581665039062e-01,7.627118644067796271e-01,1.421459615230560303e-01,0.000000000000000000e+00
8.180000000000000000e+03,2.729488313198089600e-01,7.627118644067796271e-01,1.295286267995834351e-01,0.000000000000000000e+00
8.190000000000000000e+03,2.801357507705688477e-01,7.457627118644067910e-01,1.298054903745651245e-01,0.000000000000000000e+00
8.200000000000000000e+03,2.718285322189331055e-01,7.457627118644067910e-01,1.290734857320785522e-01,0.000000000000000000e+00
8.210000000000000000e+03,2.814290821552276611e-01,7.627118644067796271e-01,1.236190497875213623e-01,0.000000000000000000e+00
8.220000000000000000e+03,2.694553434848785400e-01,7.288135593220338437e-01,7.020144164562225342e-02,0.000000000000000000e+00
8.230000000000000000e+03,2.759862244129180908e-01,7.457627118644067910e-01,8.419324457645416260e-02,0.000000000000000000e+00
8.240000000000000000e+03,2.799692451953887939e-01,7.457627118644067910e-01,1.175305172801017761e-01,0.000000000000000000e+00
8.250000000000000000e+03,2.563758194446563721e-01,7.796610169491525744e-01,1.097167655825614929e-01,0.000000000000000000e+00
8.260000000000000000e+03,2.713453173637390137e-01,6.779661016949152241e-01,1.073394268751144409e-01,0.000000000000000000e+00
8.270000000000000000e+03,2.619491517543792725e-01,7.118644067796610075e-01,1.299852430820465088e-01,0.000000000000000000e+00
8.280000000000000000e+03,2.746881246566772461e-01,7.457627118644067910e-01,1.242277398705482483e-01,0.000000000000000000e+00
8.290000000000000000e+03,2.671151161193847656e-01,7.118644067796610075e-01,1.079153195023536682e-01,0.000000000000000000e+00
8.300000000000000000e+03,2.735835313796997070e-01,7.118644067796610075e-01,1.210080683231353760e-01,0.000000000000000000e+00
8.310000000000000000e+03,2.736845314502716064e-01,6.610169491525423879e-01,9.065122902393341064e-02,0.000000000000000000e+00
8.320000000000000000e+03,2.680654525756835938e-01,6.949152542372881713e-01,9.520632773637771606e-02,0.000000000000000000e+00
8.330000000000000000e+03,2.706160545349121094e-01,6.779661016949152241e-01,1.118256822228431702e-01,0.000000000000000000e+00
8.340000000000000000e+03,2.778578698635101318e-01,6.779661016949152241e-01,1.325559318065643311e-01,0.000000000000000000e+00
8.350000000000000000e+03,2.831146121025085449e-01,6.610169491525423879e-01,1.209545284509658813e-01,0.000000000000000000e+00
8.360000000000000000e+03,2.923175990581512451e-01,6.949152542372881713e-01,1.368071436882019043e-01,0.000000000000000000e+00
8.370000000000000000e+03,2.747925221920013428e-01,7.118644067796610075e-01,1.154063045978546143e-01,0.000000000000000000e+00
8.380000000000000000e+03,2.788108885288238525e-01,7.118644067796610075e-01,9.037811309099197388e-02,0.000000000000000000e+00
8.390000000000000000e+03,2.966809272766113281e-01,7.118644067796610075e-01,9.845066070556640625e-02,0.000000000000000000e+00
8.400000000000000000e+03,2.846421897411346436e-01,7.457627118644067910e-01,1.172934696078300476e-01,0.000000000000000000e+00
8.410000000000000000e+03,2.721242308616638184e-01,7.118644067796610075e-01,8.644486218690872192e-02,0.000000000000000000e+00
8.420000000000000000e+03,2.925831973552703857e-01,6.610169491525423879e-01,9.255133569240570068e-02,0.000000000000000000e+00
8.430000000000000000e+03,2.649634480476379395e-01,6.610169491525423879e-01,1.004961058497428894e-01,0.000000000000000000e+00
8.440000000000000000e+03,2.711827158927917480e-01,6.271186440677966045e-01,6.657906621694564819e-02,0.000000000000000000e+00
8.450000000000000000e+03,2.849078178405761719e-01,6.101694915254237683e-01,8.799961954355239868e-02,0.000000000000000000e+00
8.460000000000000000e+03,2.932967245578765869e-01,6.949152542372881713e-01,1.230497211217880249e-01,0.000000000000000000e+00
8.470000000000000000e+03,3.128499090671539307e-01,6.779661016949152241e-01,1.232255399227142334e-01,0.000000000000000000e+00
8.480000000000000000e+03,2.885395288467407227e-01,6.440677966101694407e-01,1.412342935800552368e-01,0.000000000000000000e+00
8.490000000000000000e+03,2.746963202953338623e-01,7.288135593220338437e-01,9.531000256538391113e-02,0.000000000000000000e+00
8.500000000000000000e+03,2.917854189872741699e-01,6.949152542372881713e-01,1.289052963256835938e-01,0.000000000000000000e+00
8.510000000000000000e+03,3.176546096801757812e-01,7.118644067796610075e-01,1.374237090349197388e-01,0.000000000000000000e+00
8.520000000000000000e+03,3.026266992092132568e-01,7.118644067796610075e-01,1.350772827863693237e-01,0.000000000000000000e+00
8.530000000000000000e+03,3.115895986557006836e-01,7.627118644067796271e-01,1.565178632736206055e-01,0.000000000000000000e+00
8.540000000000000000e+03,2.858539819717407227e-01,7.288135593220338437e-01,1.008730605244636536e-01,0.000000000000000000e+00
8.550000000000000000e+03,2.841820716857910156e-01,7.288135593220338437e-01,1.052436977624893188e-01,0.000000000000000000e+00
8.560000000000000000e+03,2.823234796524047852e-01,6.949152542372881713e-01,1.134903132915496826e-01,0.000000000000000000e+00
8.570000000000000000e+03,2.774884104728698730e-01,7.118644067796610075e-01,1.326847374439239502e-01,0.000000000000000000e+00
8.580000000000000000e+03,2.543772161006927490e-01,7.118644067796610075e-01,7.135318219661712646e-02,0.000000000000000000e+00
8.590000000000000000e+03,2.942658662796020508e-01,6.949152542372881713e-01,1.110591739416122437e-01,0.000000000000000000e+00
8.600000000000000000e+03,2.828856706619262695e-01,7.627118644067796271e-01,1.105195656418800354e-01,0.000000000000000000e+00
8.610000000000000000e+03,2.861928045749664307e-01,7.118644067796610075e-01,1.015577390789985657e-01,0.000000000000000000e+00
8.620000000000000000e+03,2.981612682342529297e-01,7.627118644067796271e-01,9.946142882108688354e-02,0.000000000000000000e+00
8.630000000000000000e+03,2.917044758796691895e-01,7.288135593220338437e-01,7.656519114971160889e-02,0.000000000000000000e+00
8.640000000000000000e+03,2.773452401161193848e-01,7.627118644067796271e-01,7.419657707214355469e-02,0.000000000000000000e+00
8.650000000000000000e+03,2.856946885585784912e-01,6.949152542372881713e-01,1.036709845066070557e-01,0.000000000000000000e+00
8.660000000000000000e+03,2.973609566688537598e-01,6.610169491525423879e-01,1.122994571924209595e-01,0.000000000000000000e+00
8.670000000000000000e+03,2.924666702747344971e-01,6.779661016949152241e-01,8.839055895805358887e-02,0.000000000000000000e+00
8.680000000000000000e+03,2.979079186916351318e-01,6.949152542372881713e-01,1.406800746917724609e-01,0.000000000000000000e+00
8.690000000000000000e+03,3.033002614974975586e-01,6.949152542372881713e-01,1.202106326818466187e-01,0.000000000000000000e+00
8.700000000000000000e+03,3.181422650814056396e-01,6.779661016949152241e-01,1.195179224014282227e-01,0.000000000000000000e+00
8.710000000000000000e+03,3.274568021297454834e-01,6.949152542372881713e-01,1.468998640775680542e-01,0.000000000000000000e+00
8.720000000000000000e+03,3.194552063941955566e-01,6.101694915254237683e-01,1.405135840177536011e-01,0.000000000000000000e+00
8.730000000000000000e+03,3.178035318851470947e-01,6.610169491525423879e-01,1.460620611906051636e-01,0.000000000000000000e+00
8.740000000000000000e+03,3.230989277362823486e-01,6.949152542372881713e-01,1.282129585742950439e-01,0.000000000000000000e+00
8.750000000000000000e+03,3.150611221790313721e-01,7.288135593220338437e-01,1.166787371039390564e-01,0.000000000000000000e+00
8.760000000000000000e+03,3.068300485610961914e-01,6.271186440677966045e-01,1.049826666712760925e-01,0.000000000000000000e+00
8.770000000000000000e+03,2.953279614448547363e-01,6.610169491525423879e-01,1.185369715094566345e-01,0.000000000000000000e+00
8.780000000000000000e+03,2.829200923442840576e-01,6.271186440677966045e-01,1.244289502501487732e-01,0.000000000000000000e+00
8.790000000000000000e+03,3.223876655101776123e-01,6.779661016949152241e-01,1.326594799757003784e-01,0.000000000000000000e+00
8.800000000000000000e+03,3.195879757404327393e-01,6.440677966101694407e-01,1.466244012117385864e-01,0.000000000000000000e+00
8.810000000000000000e+03,2.928670346736907959e-01,6.440677966101694407e-01,1.805991083383560181e-01,0.000000000000000000e+00
8.820000000000000000e+03,3.081587255001068115e-01,6.440677966101694407e-01,1.723021268844604492e-01,0.000000000000000000e+00
8.830000000000000000e+03,2.933091223239898682e-01,7.288135593220338437e-01,1.537372022867202759e-01,0.000000000000000000e+00
8.840000000000000000e+03,2.929659783840179443e-01,7.288135593220338437e-01,1.322533041238784790e-01,0.000000000000000000e+00
8.850000000000000000e+03,2.885196208953857422e-01,7.118644067796610075e-01,1.363180130720138550e-01,0.000000000000000000e+00
8.860000000000000000e+03,3.019355237483978271e-01,6.271186440677966045e-01,1.216995790600776672e-01,0.000000000000000000e+00
8.870000000000000000e+03,3.083097338676452637e-01,6.949152542372881713e-01,1.324594914913177490e-01,0.000000000000000000e+00
8.880000000000000000e+03,2.865288257598876953e-01,6.271186440677966045e-01,1.024444401264190674e-01,0.000000000000000000e+00
8.890000000000000000e+03,2.859370708465576172e-01,6.779661016949152241e-01,1.129889115691184998e-01,0.000000000000000000e+00
8.900000000000000000e+03,2.826854884624481201e-01,6.949152542372881713e-01,1.257940828800201416e-01,0.000000000000000000e+00
